episode,method,seed,reward,cumulative_reward,n_stored,n_validated,n_rejected
7,full_memory,0,0.0,3.0,8,0,0
8,full_memory,0,0.0,3.0,9,0,0
9,full_memory,0,0.0,3.0,10,0,0
10,full_memory,0,1.0,4.0,11,0,0
11,full_memory,0,0.0,4.0,12,0,0
12,full_memory,0,0.0,4.0,13,0,0
13,full_memory,0,0.0,4.0,14,0,0
14,full_memory,0,0.0,4.0,15,0,0
15,full_memory,0,1.0,5.0,16,0,0
16,full_memory,0,1.0,6.0,17,0,0
17,full_memory,0,1.0,7.0,18,0,0
18,full_memory,0,0.0,7.0,19,0,0
19,full_memory,0,0.0,7.0,20,0,0
20,full_memory,0,1.0,8.0,21,0,0
21,full_memory,0,0.0,8.0,22,0,0
22,full_memory,0,1.0,9.0,23,0,0
23,full_memory,0,1.0,10.0,24,0,0
24,full_memory,0,0.0,10.0,25,0,0
25,full_memory,0,0.0,10.0,26,0,0
26,full_memory,0,1.0,11.0,27,0,0
27,full_memory,0,1.0,12.0,28,0,0
28,full_memory,0,1.0,13.0,29,0,0
29,full_memory,0,0.0,13.0,30,0,0
30,full_memory,0,1.0,14.0,31,0,0
31,full_memory,0,1.0,15.0,32,0,0
32,full_memory,0,1.0,16.0,33,0,0
33,full_memory,0,0.0,16.0,34,0,0
34,full_memory,0,1.0,17.0,35,0,0
35,full_memory,0,1.0,18.0,36,0,0
36,full_memory,0,1.0,19.0,37,0,0
37,full_memory,0,1.0,20.0,38,0,0
38,full_memory,0,1.0,21.0,39,0,0
39,full_memory,0,0.0,21.0,40,0,0
40,full_memory,0,1.0,22.0,41,0,0
41,full_memory,0,1.0,23.0,42,0,0
42,full_memory,0,1.0,24.0,43,0,0
43,full_memory,0,1.0,25.0,44,0,0
44,full_memory,0,1.0,26.0,45,0,0
45,full_memory,0,1.0,27.0,46,0,0
46,full_memory,0,1.0,28.0,47,0,0
47,full_memory,0,1.0,29.0,48,0,0
48,full_memory,0,1.0,30.0,49,0,0
49,full_memory,0,1.0,31.0,50,0,0
50,full_memory,0,1.0,32.0,51,0,0
51,full_memory,0,1.0,33.0,52,0,0
52,full_memory,0,1.0,34.0,53,0,0
53,full_memory,0,1.0,35.0,54,0,0
54,full_memory,0,0.0,35.0,55,0,0
55,full_memory,0,1.0,36.0,56,0,0
56,full_memory,0,0.0,36.0,57,0,0
57,full_memory,0,0.0,36.0,58,0,0
58,full_memory,0,1.0,37.0,59,0,0
59,full_memory,0,1.0,38.0,60,0,0
60,full_memory,0,1.0,39.0,61,0,0
61,full_memory,0,0.0,39.0,62,0,0
62,full_memory,0,1.0,40.0,63,0,0
63,full_memory,0,1.0,41.0,64,0,0
64,full_memory,0,1.0,42.0,65,0,0
65,full_memory,0,1.0,43.0,66,0,0
66,full_memory,0,1.0,44.0,67,0,0
67,full_memory,0,0.0,44.0,68,0,0
68,full_memory,0,1.0,45.0,69,0,0
69,full_memory,0,1.0,46.0,70,0,0
70,full_memory,0,1.0,47.0,71,0,0
71,full_memory,0,1.0,48.0,72,0,0
72,full_memory,0,1.0,49.0,73,0,0
73,full_memory,0,1.0,50.0,74,0,0
74,full_memory,0,1.0,51.0,75,0,0
75,full_memory,0,1.0,52.0,76,0,0
76,full_memory,0,1.0,53.0,77,0,0
77,full_memory,0,1.0,54.0,78,0,0
78,full_memory,0,1.0,55.0,79,0,0
79,full_memory,0,1.0,56.0,80,0,0
80,full_memory,0,1.0,57.0,81,0,0
81,full_memory,0,1.0,58.0,82,0,0
82,full_memory,0,1.0,59.0,83,0,0
83,full_memory,0,1.0,60.0,84,0,0
84,full_memory,0,1.0,61.0,85,0,0
85,full_memory,0,1.0,62.0,86,0,0
86,full_memory,0,1.0,63.0,87,0,0
87,full_memory,0,1.0,64.0,88,0,0
88,full_memory,0,1.0,65.0,89,0,0
89,full_memory,0,0.0,65.0,90,0,0
90,full_memory,0,1.0,66.0,91,0,0
91,full_memory,0,1.0,67.0,92,0,0
92,full_memory,0,1.0,68.0,93,0,0
93,full_memory,0,1.0,69.0,94,0,0
94,full_memory,0,1.0,70.0,95,0,0
95,full_memory,0,1.0,71.0,96,0,0
96,full_memory,0,1.0,72.0,97,0,0
97,full_memory,0,1.0,73.0,98,0,0
98,full_memory,0,1.0,74.0,99,0,0
99,full_memory,0,1.0,75.0,100,0,0
0,retrieval,0,1.0,1.0,1,0,0
1,retrieval,0,0.0,1.0,2,0,0
2,retrieval,0,0.0,1.0,3,0,0
3,retrieval,0,1.0,2.0,4,0,0
4,retrieval,0,0.0,2.0,5,0,0
5,retrieval,0,1.0,3.0,6,0,0
6,retrieval,0,1.0,4.0,7,0,0
7,retrieval,0,0.0,4.0,8,0,0
8,retrieval,0,0.0,4.0,9,0,0
9,retrieval,0,1.0,5.0,10,0,0
10,retrieval,0,1.0,6.0,11,0,0
11,retrieval,0,1.0,7.0,12,0,0
12,retrieval,0,1.0,8.0,13,0,0
13,retrieval,0,1.0,9.0,14,0,0
14,retrieval,0,1.0,10.0,15,0,0
15,retrieval,0,0.0,10.0,16,0,0
16,retrieval,0,1.0,11.0,17,0,0
17,retrieval,0,1.0,12.0,18,0,0
18,retrieval,0,1.0,13.0,19,0,0
19,retrieval,0,1.0,14.0,20,0,0
20,retrieval,0,1.0,15.0,21,0,0
21,retrieval,0,1.0,16.0,22,0,0
22,retrieval,0,1.0,17.0,23,0,0
23,retrieval,0,1.0,18.0,24,0,0
24,retrieval,0,1.0,19.0,25,0,0
25,retrieval,0,1.0,20.0,26,0,0
26,retrieval,0,1.0,21.0,27,0,0
27,retrieval,0,1.0,22.0,28,0,0
28,retrieval,0,1.0,23.0,29,0,0
29,retrieval,0,1.0,24.0,30,0,0
30,retrieval,0,1.0,25.0,31,0,0
31,retrieval,0,1.0,26.0,32,0,0
32,retrieval,0,1.0,27.0,33,0,0
33,retrieval,0,1.0,28.0,34,0,0
34,retrieval,0,1.0,29.0,35,0,0
35,retrieval,0,1.0,30.0,36,0,0
36,retrieval,0,1.0,31.0,37,0,0
37,retrieval,0,1.0,32.0,38,0,0
38,retrieval,0,1.0,33.0,39,0,0
39,retrieval,0,1.0,34.0,40,0,0
40,retrieval,0,1.0,35.0,41,0,0
41,retrieval,0,1.0,36.0,42,0,0
42,retrieval,0,1.0,37.0,43,0,0
43,retrieval,0,1.0,38.0,44,0,0
44,retrieval,0,1.0,39.0,45,0,0
45,retrieval,0,1.0,40.0,46,0,0
46,retrieval,0,1.0,41.0,47,0,0
47,retrieval,0,1.0,42.0,48,0,0
48,retrieval,0,1.0,43.0,49,0,0
49,retrieval,0,1.0,44.0,50,0,0
50,retrieval,0,1.0,45.0,51,0,0
51,retrieval,0,1.0,46.0,52,0,0
52,retrieval,0,1.0,47.0,53,0,0
53,retrieval,0,1.0,48.0,54,0,0
54,retrieval,0,1.0,49.0,55,0,0
55,retrieval,0,1.0,50.0,56,0,0
56,retrieval,0,1.0,51.0,57,0,0
57,retrieval,0,1.0,52.0,58,0,0
58,retrieval,0,1.0,53.0,59,0,0
59,retrieval,0,1.0,54.0,60,0,0
60,retrieval,0,1.0,55.0,61,0,0
61,retrieval,0,1.0,56.0,62,0,0
62,retrieval,0,1.0,57.0,63,0,0
63,retrieval,0,1.0,58.0,64,0,0
64,retrieval,0,1.0,59.0,65,0,0
65,retrieval,0,1.0,60.0,66,0,0
66,retrieval,0,1.0,61.0,67,0,0
67,retrieval,0,1.0,62.0,68,0,0
68,retrieval,0,1.0,63.0,69,0,0
69,retrieval,0,1.0,64.0,70,0,0
70,retrieval,0,1.0,65.0,71,0,0
71,retrieval,0,1.0,66.0,72,0,0
72,retrieval,0,1.0,67.0,73,0,0
73,retrieval,0,1.0,68.0,74,0,0
74,retrieval,0,1.0,69.0,75,0,0
75,retrieval,0,1.0,70.0,76,0,0
76,retrieval,0,1.0,71.0,77,0,0
77,retrieval,0,1.0,72.0,78,0,0
78,retrieval,0,1.0,73.0,79,0,0
79,retrieval,0,1.0,74.0,80,0,0
80,retrieval,0,1.0,75.0,81,0,0
81,retrieval,0,1.0,76.0,82,0,0
82,retrieval,0,1.0,77.0,83,0,0
83,retrieval,0,1.0,78.0,84,0,0
84,retrieval,0,1.0,79.0,85,0,0
85,retrieval,0,1.0,80.0,86,0,0
86,retrieval,0,1.0,81.0,87,0,0
87,retrieval,0,1.0,82.0,88,0,0
88,retrieval,0,1.0,83.0,89,0,0
89,retrieval,0,1.0,84.0,90,0,0
90,retrieval,0,1.0,85.0,91,0,0
91,retrieval,0,1.0,86.0,92,0,0
92,retrieval,0,1.0,87.0,93,0,0
93,retrieval,0,1.0,88.0,94,0,0
94,retrieval,0,1.0,89.0,95,0,0
95,retrieval,0,1.0,90.0,96,0,0
96,retrieval,0,1.0,91.0,97,0,0
97,retrieval,0,1.0,92.0,98,0,0
98,retrieval,0,1.0,93.0,99,0,0
99,retrieval,0,1.0,94.0,100,0,0
0,smtr_tci,0,0.0,0.0,1,1,0
1,smtr_tci,0,1.0,1.0,2,1,1
2,smtr_tci,0,0.0,1.0,3,2,1
3,smtr_tci,0,1.0,2.0,4,2,2
4,smtr_tci,0,0.0,2.0,5,3,2
5,smtr_tci,0,0.0,2.0,6,4,2
6,smtr_tci,0,1.0,3.0,7,5,2
7,smtr_tci,0,0.0,3.0,8,6,2
8,smtr_tci,0,1.0,4.0,9,6,3
9,smtr_tci,0,0.0,4.0,10,6,4
10,smtr_tci,0,1.0,5.0,11,7,4
11,smtr_tci,0,1.0,6.0,12,8,4
12,smtr_tci,0,1.0,7.0,13,8,5
13,smtr_tci,0,1.0,8.0,14,8,6
14,smtr_tci,0,1.0,9.0,15,8,7
15,smtr_tci,0,0.0,9.0,16,8,8
16,smtr_tci,0,1.0,10.0,17,8,9
17,smtr_tci,0,1.0,11.0,18,8,10
18,smtr_tci,0,0.0,11.0,19,9,10
19,smtr_tci,0,1.0,12.0,20,9,11
20,smtr_tci,0,1.0,13.0,21,9,12
21,smtr_tci,0,1.0,14.0,22,10,12
22,smtr_tci,0,1.0,15.0,23,10,13
23,smtr_tci,0,1.0,16.0,24,10,14
24,smtr_tci,0,1.0,17.0,25,9,16
25,smtr_tci,0,1.0,18.0,26,10,16
26,smtr_tci,0,1.0,19.0,27,11,16
27,smtr_tci,0,1.0,20.0,28,12,16
28,smtr_tci,0,1.0,21.0,29,12,17
29,smtr_tci,0,1.0,22.0,30,13,17
30,smtr_tci,0,1.0,23.0,31,14,17
31,smtr_tci,0,1.0,24.0,32,14,18
32,smtr_tci,0,1.0,25.0,33,15,18
33,smtr_tci,0,1.0,26.0,34,16,18
34,smtr_tci,0,1.0,27.0,35,17,18
35,smtr_tci,0,1.0,28.0,36,18,18
36,smtr_tci,0,1.0,29.0,37,17,20
37,smtr_tci,0,1.0,30.0,38,17,21
38,smtr_tci,0,1.0,31.0,39,18,21
39,smtr_tci,0,1.0,32.0,40,19,21
40,smtr_tci,0,0.0,32.0,41,20,21
41,smtr_tci,0,1.0,33.0,42,21,21
42,smtr_tci,0,1.0,34.0,43,21,22
43,smtr_tci,0,1.0,35.0,44,22,22
44,smtr_tci,0,1.0,36.0,45,22,23
45,smtr_tci,0,1.0,37.0,46,23,23
46,smtr_tci,0,1.0,38.0,47,24,23
47,smtr_tci,0,1.0,39.0,48,25,23
48,smtr_tci,0,1.0,40.0,49,25,24
49,smtr_tci,0,1.0,41.0,50,26,24
50,smtr_tci,0,1.0,42.0,51,26,25
51,smtr_tci,0,1.0,43.0,52,26,26
52,smtr_tci,0,1.0,44.0,53,26,27
53,smtr_tci,0,1.0,45.0,54,25,29
54,smtr_tci,0,1.0,46.0,55,25,30
55,smtr_tci,0,1.0,47.0,56,25,31
56,smtr_tci,0,1.0,48.0,57,26,31
57,smtr_tci,0,1.0,49.0,58,26,32
58,smtr_tci,0,0.0,49.0,59,27,32
59,smtr_tci,0,1.0,50.0,60,28,32
60,smtr_tci,0,1.0,51.0,61,28,33
61,smtr_tci,0,1.0,52.0,62,28,34
62,smtr_tci,0,1.0,53.0,63,29,34
63,smtr_tci,0,1.0,54.0,64,29,35
64,smtr_tci,0,1.0,55.0,65,27,38
65,smtr_tci,0,1.0,56.0,66,27,39
66,smtr_tci,0,1.0,57.0,67,27,40
67,smtr_tci,0,1.0,58.0,68,27,41
68,smtr_tci,0,1.0,59.0,69,28,41
69,smtr_tci,0,1.0,60.0,70,27,43
70,smtr_tci,0,1.0,61.0,71,28,43
71,smtr_tci,0,1.0,62.0,72,27,45
72,smtr_tci,0,1.0,63.0,73,28,45
73,smtr_tci,0,1.0,64.0,74,28,46
74,smtr_tci,0,1.0,65.0,75,29,46
75,smtr_tci,0,1.0,66.0,76,28,48
76,smtr_tci,0,1.0,67.0,77,29,48
77,smtr_tci,0,1.0,68.0,78,29,49
78,smtr_tci,0,1.0,69.0,79,29,50
79,smtr_tci,0,1.0,70.0,80,29,51
80,smtr_tci,0,1.0,71.0,81,28,53
81,smtr_tci,0,1.0,72.0,82,29,53
82,smtr_tci,0,1.0,73.0,83,30,53
83,smtr_tci,0,1.0,74.0,84,30,54
84,smtr_tci,0,1.0,75.0,85,29,56
85,smtr_tci,0,1.0,76.0,86,30,56
86,smtr_tci,0,1.0,77.0,87,31,56
87,smtr_tci,0,1.0,78.0,88,29,59
88,smtr_tci,0,1.0,79.0,89,28,61
89,smtr_tci,0,1.0,80.0,90,29,61
90,smtr_tci,0,1.0,81.0,91,30,61
91,smtr_tci,0,1.0,82.0,92,31,61
92,smtr_tci,0,1.0,83.0,93,31,62
93,smtr_tci,0,0.0,83.0,94,31,63
94,smtr_tci,0,1.0,84.0,95,30,65
95,smtr_tci,0,1.0,85.0,96,31,65
96,smtr_tci,0,1.0,86.0,97,30,67
97,smtr_tci,0,1.0,87.0,98,31,67
98,smtr_tci,0,1.0,88.0,99,32,67
99,smtr_tci,0,1.0,89.0,100,33,67
0,no_memory,1,0.0,0.0,0,0,0
1,no_memory,1,0.0,0.0,0,0,0
2,no_memory,1,1.0,1.0,0,0,0
3,no_memory,1,0.0,1.0,0,0,0
4,no_memory,1,1.0,2.0,0,0,0
5,no_memory,1,1.0,3.0,0,0,0
6,no_memory,1,0.0,3.0,0,0,0
7,no_memory,1,0.0,3.0,0,0,0
8,no_memory,1,0.0,3.0,0,0,0
9,no_memory,1,0.0,3.0,0,0,0
10,no_memory,1,0.0,3.0,0,0,0
11,no_memory,1,0.0,3.0,0,0,0
12,no_memory,1,0.0,3.0,0,0,0
13,no_memory,1,1.0,4.0,0,0,0
14,no_memory,1,0.0,4.0,0,0,0
15,no_memory,1,0.0,4.0,0,0,0
16,no_memory,1,0.0,4.0,0,0,0
17,no_memory,1,0.0,4.0,0,0,0
18,no_memory,1,0.0,4.0,0,0,0
19,no_memory,1,0.0,4.0,0,0,0
20,no_memory,1,0.0,4.0,0,0,0
21,no_memory,1,0.0,4.0,0,0,0
22,no_memory,1,0.0,4.0,0,0,0
23,no_memory,1,0.0,4.0,0,0,0
24,no_memory,1,1.0,5.0,0,0,0
25,no_memory,1,1.0,6.0,0,0,0
26,no_memory,1,1.0,7.0,0,0,0
27,no_memory,1,1.0,8.0,0,0,0
28,no_memory,1,0.0,8.0,0,0,0
29,no_memory,1,0.0,8.0,0,0,0
30,no_memory,1,1.0,9.0,0,0,0
31,no_memory,1,0.0,9.0,0,0,0
32,no_memory,1,1.0,10.0,0,0,0
33,no_memory,1,0.0,10.0,0,0,0
34,no_memory,1,1.0,11.0,0,0,0
35,no_memory,1,0.0,11.0,0,0,0
36,no_memory,1,0.0,11.0,0,0,0
37,no_memory,1,1.0,12.0,0,0,0
38,no_memory,1,0.0,12.0,0,0,0
39,no_memory,1,1.0,13.0,0,0,0
40,no_memory,1,0.0,13.0,0,0,0
41,no_memory,1,0.0,13.0,0,0,0
42,no_memory,1,1.0,14.0,0,0,0
43,no_memory,1,1.0,15.0,0,0,0
44,no_memory,1,0.0,15.0,0,0,0
45,no_memory,1,0.0,15.0,0,0,0
46,no_memory,1,0.0,15.0,0,0,0
47,no_memory,1,0.0,15.0,0,0,0
48,no_memory,1,0.0,15.0,0,0,0
49,no_memory,1,0.0,15.0,0,0,0
50,no_memory,1,0.0,15.0,0,0,0
51,no_memory,1,1.0,16.0,0,0,0
52,no_memory,1,0.0,16.0,0,0,0
53,no_memory,1,0.0,16.0,0,0,0
54,no_memory,1,1.0,17.0,0,0,0
55,no_memory,1,0.0,17.0,0,0,0
56,no_memory,1,1.0,18.0,0,0,0
57,no_memory,1,1.0,19.0,0,0,0
58,no_memory,1,0.0,19.0,0,0,0
59,no_memory,1,1.0,20.0,0,0,0
60,no_memory,1,0.0,20.0,0,0,0
61,no_memory,1,1.0,21.0,0,0,0
62,no_memory,1,0.0,21.0,0,0,0
63,no_memory,1,1.0,22.0,0,0,0
64,no_memory,1,1.0,23.0,0,0,0
65,no_memory,1,1.0,24.0,0,0,0
66,no_memory,1,1.0,25.0,0,0,0
67,no_memory,1,0.0,25.0,0,0,0
68,no_memory,1,0.0,25.0,0,0,0
69,no_memory,1,0.0,25.0,0,0,0
70,no_memory,1,1.0,26.0,0,0,0
71,no_memory,1,1.0,27.0,0,0,0
72,no_memory,1,0.0,27.0,0,0,0
73,no_memory,1,0.0,27.0,0,0,0
74,no_memory,1,0.0,27.0,0,0,0
75,no_memory,1,0.0,27.0,0,0,0
76,no_memory,1,0.0,27.0,0,0,0
77,no_memory,1,1.0,28.0,0,0,0
78,no_memory,1,0.0,28.0,0,0,0
79,no_memory,1,0.0,28.0,0,0,0
80,no_memory,1,0.0,28.0,0,0,0
81,no_memory,1,0.0,28.0,0,0,0
82,no_memory,1,0.0,28.0,0,0,0
83,no_memory,1,0.0,28.0,0,0,0
84,no_memory,1,0.0,28.0,0,0,0
85,no_memory,1,0.0,28.0,0,0,0
86,no_memory,1,1.0,29.0,0,0,0
87,no_memory,1,1.0,30.0,0,0,0
88,no_memory,1,1.0,31.0,0,0,0
89,no_memory,1,0.0,31.0,0,0,0
90,no_memory,1,1.0,32.0,0,0,0
91,no_memory,1,0.0,32.0,0,0,0
92,no_memory,1,0.0,32.0,0,0,0
93,no_memory,1,1.0,33.0,0,0,0
94,no_memory,1,0.0,33.0,0,0,0
95,no_memory,1,0.0,33.0,0,0,0
96,no_memory,1,0.0,33.0,0,0,0
97,no_memory,1,0.0,33.0,0,0,0
98,no_memory,1,0.0,33.0,0,0,0
99,no_memory,1,0.0,33.0,0,0,0
0,full_memory,1,0.0,0.0,1,0,0
1,full_memory,1,1.0,1.0,2,0,0
2,full_memory,1,0.0,1.0,3,0,0
3,full_memory,1,1.0,2.0,4,0,0
4,full_memory,1,1.0,3.0,5,0,0
5,full_memory,1,1.0,4.0,6,0,0
6,full_memory,1,1.0,5.0,7,0,0
7,full_memory,1,0.0,5.0,8,0,0
8,full_memory,1,0.0,5.0,9,0,0
9,full_memory,1,1.0,6.0,10,0,0
10,full_memory,1,1.0,7.0,11,0,0
11,full_memory,1,1.0,8.0,12,0,0
12,full_memory,1,1.0,9.0,13,0,0
13,full_memory,1,1.0,10.0,14,0,0
14,full_memory,1,1.0,11.0,15,0,0
15,full_memory,1,1.0,12.0,16,0,0
16,full_memory,1,1.0,13.0,17,0,0
17,full_memory,1,1.0,14.0,18,0,0
18,full_memory,1,1.0,15.0,19,0,0
19,full_memory,1,1.0,16.0,20,0,0
20,full_memory,1,0.0,16.0,21,0,0
21,full_memory,1,1.0,17.0,22,0,0
22,full_memory,1,0.0,17.0,23,0,0
23,full_memory,1,1.0,18.0,24,0,0
24,full_memory,1,1.0,19.0,25,0,0
25,full_memory,1,1.0,20.0,26,0,0
26,full_memory,1,1.0,21.0,27,0,0
27,full_memory,1,1.0,22.0,28,0,0
28,full_memory,1,1.0,23.0,29,0,0
29,full_memory,1,0.0,23.0,30,0,0
30,full_memory,1,1.0,24.0,31,0,0
31,full_memory,1,0.0,24.0,32,0,0
32,full_memory,1,0.0,24.0,33,0,0
33,full_memory,1,1.0,25.0,34,0,0
34,full_memory,1,0.0,25.0,35,0,0
35,full_memory,1,1.0,26.0,36,0,0
36,full_memory,1,1.0,27.0,37,0,0
37,full_memory,1,1.0,28.0,38,0,0
38,full_memory,1,1.0,29.0,39,0,0
39,full_memory,1,1.0,30.0,40,0,0
40,full_memory,1,1.0,31.0,41,0,0
41,full_memory,1,1.0,32.0,42,0,0
42,full_memory,1,1.0,33.0,43,0,0
43,full_memory,1,0.0,33.0,44,0,0
44,full_memory,1,1.0,34.0,45,0,0
45,full_memory,1,1.0,35.0,46,0,0
46,full_memory,1,1.0,36.0,47,0,0
47,full_memory,1,1.0,37.0,48,0,0
48,full_memory,1,1.0,38.0,49,0,0
49,full_memory,1,1.0,39.0,50,0,0
50,full_memory,1,1.0,40.0,51,0,0
51,full_memory,1,1.0,41.0,52,0,0
52,full_memory,1,1.0,42.0,53,0,0
53,full_memory,1,1.0,43.0,54,0,0
54,full_memory,1,1.0,44.0,55,0,0
55,full_memory,1,1.0,45.0,56,0,0
56,full_memory,1,1.0,46.0,57,0,0
57,full_memory,1,1.0,47.0,58,0,0
58,full_memory,1,1.0,48.0,59,0,0
59,full_memory,1,1.0,49.0,60,0,0
60,full_memory,1,1.0,50.0,61,0,0
61,full_memory,1,1.0,51.0,62,0,0
62,full_memory,1,1.0,52.0,63,0,0
63,full_memory,1,1.0,53.0,64,0,0
64,full_memory,1,1.0,54.0,65,0,0
65,full_memory,1,1.0,55.0,66,0,0
66,full_memory,1,1.0,56.0,67,0,0
67,full_memory,1,1.0,57.0,68,0,0
68,full_memory,1,1.0,58.0,69,0,0
69,full_memory,1,0.0,58.0,70,0,0
70,full_memory,1,1.0,59.0,71,0,0
71,full_memory,1,1.0,60.0,72,0,0
72,full_memory,1,1.0,61.0,73,0,0
73,full_memory,1,1.0,62.0,74,0,0
74,full_memory,1,1.0,63.0,75,0,0
75,full_memory,1,1.0,64.0,76,0,0
76,full_memory,1,1.0,65.0,77,0,0
77,full_memory,1,1.0,66.0,78,0,0
78,full_memory,1,1.0,67.0,79,0,0
79,full_memory,1,1.0,68.0,80,0,0
80,full_memory,1,1.0,69.0,81,0,0
81,full_memory,1,1.0,70.0,82,0,0
82,full_memory,1,1.0,71.0,83,0,0
83,full_memory,1,1.0,72.0,84,0,0
84,full_memory,1,1.0,73.0,85,0,0
85,full_memory,1,1.0,74.0,86,0,0
86,full_memory,1,1.0,75.0,87,0,0
87,full_memory,1,1.0,76.0,88,0,0
88,full_memory,1,1.0,77.0,89,0,0
89,full_memory,1,1.0,78.0,90,0,0
90,full_memory,1,1.0,79.0,91,0,0
91,full_memory,1,1.0,80.0,92,0,0
92,full_memory,1,1.0,81.0,93,0,0
93,full_memory,1,1.0,82.0,94,0,0
94,full_memory,1,1.0,83.0,95,0,0
95,full_memory,1,1.0,84.0,96,0,0
